Review
"3.0
★★★★★
Former Employee
.
22 May 2023 - Visual Merchandiser in London, England
Recommend
CEO Approval
Business Outlook
Pros
You get some bonuses and discount for clothes
Cons
you will have to work multiple jobs for same pay
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Current Employee
It's good but too much to work under pressure
20 May 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Good Salary and monthly incentives
Cons
Lot of work especially on weekends
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, more than 1 year
good pay but hectic
15 May 2023 - Sales Associate/Cashier in Oxford, England
Recommend
CEO Approval
Business Outlook
Pros
good pay and nice coworkers
Cons
stressful because it gets busy most days
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee, less than 1 year
Horrible
24 Feb 2023 - Sales Associate/Cashier 
Recommend
CEO Approval
Business Outlook
Pros
Literally just the pay was okay!
Cons
The managers? Horrible. Staff? Horrible (with a legit exception of like 3 people that were nice). Customers? Horrible. Literally nothing good about working here😂 the store manager is the worst person I’ve come across in my life and I still don’t know how she holds the position of a STORE manager when she’s that incompetent in managing and speaking to people as humans and not ROBOTS and DOGS. Floor managers also hideous. Giving me overtime without asking me and then acting like they changed it on the rota and it’s my fault that I hadn’t seen it when in reality there had been no changes. Simply manipulating and gaslighting you. Working conditions were absolutely horrible, so hot and we have to run up and down all the time obeying to 10 different managers because they don’t communicate with each other. I quit after 3-4 weeks and so did many of the people that started same time with me!
Continue reading
2 people found this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, more than 1 year
entry level
16 May 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
not many, basic pay. Starting job
Cons
limited opportunities and long hours
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee, less than 1 year
Good
15 May 2023 - Sales Assistant in Greenhithe, England
Recommend
CEO Approval
Business Outlook
Pros
Everyone is supportive of each other
Cons
Things can get heated, groups are a thing
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee
It was ok
14 May 2023 - Retail Sales Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Staff discount was the only good thing
Cons
Long hours Always hot Managers only care about Spanish employees
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Current Employee, less than 1 year
Sales assistant at Zara
11 May 2023 - Sales Assistant in Manchester, England
Recommend
CEO Approval
Business Outlook
Pros
Good working environment and friendly people
Cons
Too much work for not a lot of money
Continue reading
1 person found this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Current Employee
Avoid
21 May 2023 - Commercial in London, England
Recommend
CEO Approval
Business Outlook
Pros
25% Discount, team, learn skills
Cons
Unpaid, to much work, people is not nice
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
Vaue
9 May 2023 - Sales Associate/Cashier in London, England
Recommend
CEO Approval
Business Outlook
Pros
The people are so great, from all around the world.
Cons
Money and the way that some of the managers speak to the team.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee
Best Work Experience
11 Apr 2023 - Sales Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Currently i am working at zara and i must say it is the best work experience and expose i have gained in the past fee months. The staff is really nice and everyday we are booming our sales! I am delightful to be a part of such an efficient working team of Zara
Cons
Reduce the timings of the shop.
Continue reading
1 person found this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Former Employee
Good opportunity, good money
8 May 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Vary diverse and welcoming environment
Cons
Very high paced and hard to keep up with
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Current Employee, more than 1 year
good for student who wants to earn extra money
28 Apr 2023 - Overnight Stock Associate in London, England
Recommend
CEO Approval
Business Outlook
Pros
Good salary. 2-day work shift, very convenient for students
Cons
fast-paced environment, not good management. шt is impossible to plan a holiday even 6 months in advance
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
Ok
9 May 2023 - Analyst in London, England
Recommend
CEO Approval
Business Outlook
Pros
Colleagues are friendly and likeable
Cons
Stressful guidelines and requirements a lot
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee
Don’t work here
9 May 2023 - Sales Associate 
Recommend
CEO Approval
Business Outlook
Pros
You will be over worked.
Cons
Discount on inditex stores is good
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee
Good
5 May 2023 - Sales Associate 
Recommend
CEO Approval
Business Outlook
Pros
Benefits, atmosphere, pay, people, Nothing else
Cons
I dont have any cons for this position
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, less than 1 year
Ok
2 May 2023 - Sales Associate in London, England
Recommend
CEO Approval
Business Outlook
Pros
Good pay for the amount of work
Cons
Not good for work life balance Very mentally challenging
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Current Employee, less than 1 year
bad work system
11 May 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Employees always change. It's a tough job in less than a month.
Cons
There is no welfare for the employees. Schedules change all the time...
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee, more than 3 years
As a first job experience its OK
3 Mar 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
You can learn a lot from customers services , how to deal with people, some benefits like employee discount , I realised few woman take the job because of the maternity leave..
Cons
overall the salary is low compared to the amount of work you handle, the environment its terrible because of the rudeness managers, MOST of them doesn’t know how to speak properly they like to YELL AT YOU. Educated people will learn from them how NOT TO BE. I can tell .. i've work for 3 years in 2 different stores.
Continue reading
1 person found this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, more than 3 years
Enjoyable
30 Apr 2023 - Commercial in London, England
Recommend
CEO Approval
Business Outlook
Pros
Employee discount, fast paced environment, great break times, one hour and 20 minutes for an 8 hour shift
Cons
Confusing terminology, very physically demanding, cliques
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee, less than 1 year
Horrible, toxic
9 May 2023 - Sales Associate in New York, NY
Recommend
CEO Approval
Business Outlook
Pros
25% discount on at Zara bershka etc
Cons
Toxic environment Management are horrible Expect you to give a kidney for minimum wage
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, less than 1 year
Bad manager
29 Apr 2023 - Part-time Sales Advisor in New York, NY
Recommend
CEO Approval
Business Outlook
Pros
Worked with some nice people
Cons
Bad manager, rude, not good training process at beginning
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Current Employee
Zara
25 Apr 2023 - Retail Sales Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Ensuring team work and communication is on point
Cons
Training the staff to deal with all aspects of problems that they could face
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee, more than 1 year
abusive managers
17 Jan 2023 - Sales Assistant 
Recommend
CEO Approval
Business Outlook
Pros
character building. I you can work here you can work anywhere.
Cons
Force their staff to work hours of overtime without paying them for it. when asking for the pay they 'lose the the signet sheet' speak to staff like they are worthless. constant criticism from about management as it's such a poorly organised and low performing store. managers will blame staff but in reality all of the managers sit in the back stairs watching re runs of love island and send sales assistants out to the shop for them whilst they do absolutely nothing. If they are called out for their behaviour they will bully you and make a very real attempt of constructive dismissal. I have never known management to have so many complaints from staff members for bullying as well as law suits.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee, less than 1 year
Too fast paced
28 Apr 2023 - Retail Sales Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Good pay, sometimes friendly colleages
Cons
EVERYTHING Management Staff Ethics Stress
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Current Employee
Love it
26 Apr 2023 - Sale Assistant/Van Driver in New York, NY
Recommend
CEO Approval
Business Outlook
Pros
I love Zara and my colleagues
Cons
Sometimes pressure but it’s ok
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee, less than 1 year
Not good
9 May 2023 - Customer Sales Assistant in New York, NY
Recommend
CEO Approval
Business Outlook
Pros
Flexibility Availabilty Commitment Schedule Break
Cons
Is not worth the money
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Current Employee
Zara sales assistant
23 Apr 2023 - Sales Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Good benefits - 25% discount, good pay, 1hr lunch
Cons
Poor management, toxic environment, lack of professionalism with staff
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Current Employee
NO GROWTH
22 Apr 2023 - Sales Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Good Pay No more pros
Cons
No growth at all. You can only grow if you can speak Spanish.
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
Salary
25 Apr 2023 - Sales Assistant in Newcastle, England
Recommend
CEO Approval
Business Outlook
Pros
not minimum wage flexible hours
Cons
long hours rude customers sometimes
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee
not impressed
15 Apr 2023 - Retail Sales Associate 
Recommend
CEO Approval
Business Outlook
Pros
customers are nice, hard working colleagues
Cons
low salary, overloaded, way too many tasks for one person to deal with at the same time
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Former Employee
Good experience
23 Apr 2023 - Cashier in London, England
Recommend
CEO Approval
Business Outlook
Pros
Friendly team, international, team focussed
Cons
Fast paced, stressful, low salary
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee
Zara
5 May 2023 - Anonymous Employee 
Recommend
CEO Approval
Business Outlook
Pros
Discount is great, team too
Cons
Long hours, management think they’re above everyone
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, less than 1 year
Average at Best
21 Mar 2023 - Sales Associate in Edinburgh, Scotland
Recommend
CEO Approval
Business Outlook
Pros
Not many come to mind, however, it was ideal having a work uniform.
Cons
If managers like you, you'll have an okay time, but if they don't like you, it's not great. I was fortunate enough to be liked but that didn't come easily.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee
Fulfilling
4 Apr 2023 - Sales Associate 
Recommend
CEO Approval
Business Outlook
Pros
Very nice environment, Good work-life balance
Cons
stressful at times as it’s pressuring when busy and understaffed and then a lot of responsibilities is thrown at you because you have to cover or do more tasks you were originally signed to so
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, more than 3 years
Good for growth in London
14 Feb 2023 - Commercial in London, England
Recommend
CEO Approval
Business Outlook
Pros
-Quick growth. -Fairly good retail salaries.
Cons
-Managers lack people managing skills, resulting in abusive and borderline illegal behaviours sometimes. -Not flexible at all. -Targets keep changing to prevent stores from reaching them.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee, more than 1 year
A good job option
31 Mar 2023 -  in London, England
Recommend
CEO Approval
Business Outlook
Pros
The pay is decent, sick pay, a big team, very helpful managers,
Cons
The pay and organisation can be improved
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Current Employee
student work
10 Apr 2023 - Sales Associate 
Recommend
CEO Approval
Business Outlook
Pros
payment on time, flexible hours to work
Cons
to appreciate more his employees and give some rewards
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee, more than 5 years
Former employee
12 Apr 2023 - Retail Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Discount, great people, clothes, fast paced
Cons
Rude customers, long hours, tiring
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee, more than 5 years
Worst place to work
21 Apr 2023 - Sales Associate in Leeds, England
Recommend
CEO Approval
Business Outlook
Pros
25% Discount for employees And that’s it
Cons
Stressful working environment Low pay Bullying on daily basis Rude customers No social life
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Current Employee, more than 1 year
Good for a while.
18 Mar 2023 - Cashier in London, England
Recommend
CEO Approval
Business Outlook
Pros
Competitive pay rate Good amount of holidays and flexibility to request dates Compatible with studying Opportunities to grow in the company
Cons
Exhausting customer Service Bad company organization Middle positions (senior..., supervisor, floor manager, etc) responsibilities not worth for the pay increase.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee, less than 1 year
Good
4 Apr 2023 - Retail Sales Associate in London, England
Recommend
CEO Approval
Business Outlook
Pros
The managers treated us fairly
Cons
We weren't given a lot of holiday days
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Current Employee, less than 1 year
Poor
2 Apr 2023 - Retail Sales Associate in Manchester, England
Recommend
CEO Approval
Business Outlook
Pros
Discount is the only pro
Cons
Rude managers Rude staff Understaffed Unorganised shift scheduling
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Current Employee
Poor management
28 Mar 2023 - Operations Assistant in Liverpool, England
Recommend
CEO Approval
Business Outlook
Pros
Staff discount and friendly atmosphere amongst staff
Cons
Management have communication issues which affect line managers and then staff
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee, more than 1 year
Okay job
13 Apr 2023 - Customer Service in Leeds, England
Recommend
CEO Approval
Business Outlook
Pros
Only pro is when you need money you work
Cons
Money was decent but a lot go work
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, less than 1 year
decent
7 Jan 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
you get discounts on clothing items even sale items, which was quite nice.
Cons
management is terrible sometimes when i first started working with the company i loved it since i had good managers, then all the good managers left and new ones came. The new managers often had power trips where they spoke to staff rudely and never showed any respect but expected it back. I would definitely say the workplace depends on the management. Also with some managers they won't talk to you unless you speak spanish which is quite rude.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee
Managers are horrible
29 Dec 2022 - Retail Sales Assistant (Part-time) in London, England
Recommend
CEO Approval
Business Outlook
Pros
The discount is quite nice, some of the staff are really nice and helpful especially if youre new.
Cons
The managers are extremely patronising and disrespectful. They speak very rudely towards newcomers, they also do not provide enough training yet will expect the task that is given to be done quickly and perfectly. If you make a mistake, you are told off Infront of customers, there is no communication between the managers. Most staff are lovely but the managers are unbearable. One of the worst environments I've worked in.
Continue reading
2 people found this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee
Review
26 Mar 2023 - Delivery Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Good salary Good package with enough holidays
Cons
Difficult work requires fast pace
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee
Good pay and Discount
24 Mar 2023 - Retail Sales Associate in Stratford, London, England
Recommend
CEO Approval
Business Outlook
Pros
Discount Pay Staff Meet some nice people
Cons
Rude Managers Rude Staff Rude Customers Short breaks
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Former Employee, more than 8 years
good place to work
19 Mar 2023 - Sales Assistant in Milton Keynes, England
Recommend
CEO Approval
Business Outlook
Pros
amazing career opportunities. Lovely team.
Cons
Long hours. Sometimes shifts end 8pm and you need to be at work next day 6am.
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
Sales Assistant
26 Mar 2023 - Sales Assistant in Exeter, England
Recommend
CEO Approval
Business Outlook
Pros
Good line mangers and work colleagues
Cons
Understaffed so stressful at times
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
good experience
23 Mar 2023 - Customer Assistant 
Recommend
CEO Approval
Business Outlook
Pros
good team organised good line manager
Cons
not enough staff very busy
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
Great
23 Mar 2023 - Anonymous Employee 
Recommend
CEO Approval
Business Outlook
Pros
Was really fun- hard work but fun
Cons
Lot of pressure when busy
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Current Employee
zara salary
22 Mar 2023 - Sales Associate in Birmingham, England
Recommend
CEO Approval
Business Outlook
Pros
good pay monthly incentive if targets are reached
Cons
very fast-paced busy sometimes heavy workload
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee
Great
20 Mar 2023 - Cashier in London, England
Recommend
CEO Approval
Business Outlook
Pros
Ver welcoming and friendly staff
Cons
Stressful situations with difficult customers
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Current Employee, more than 1 year
Zara doesn't offer a work contract
3 Apr 2023 - Cashier in Southampton, England
Recommend
CEO Approval
Business Outlook
Pros
Salary is good, more than minimum wage.
Cons
Always busy and management is nor very helpful.
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
decent pay
15 Mar 2023 - Delivery Assistant 
Recommend
CEO Approval
Business Outlook
Pros
-good pay for night shift -discount
Cons
very very fast paced environment
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee, less than 1 year
The employees were nice but managers were horrible
31 Jan 2023 - Sales Associate in London, England
Recommend
CEO Approval
Business Outlook
Pros
The staff were nice and good to work with
Cons
Managers were horrible. 20 minute break for a 6 hour shift.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee, less than 1 year
Not worth the salary
17 Feb 2023 - Customer Service Advisor in Leeds, England
Recommend
CEO Approval
Business Outlook
Pros
You get the chance to work alongside people from various backgrounds due to the location of the job - a busy city centre
Cons
The staff members can be unprofessional - it’s not an understanding and flexible work environment; it’s also tiring and demanding as a job role
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee, more than 1 year
Such a bad experience on Zara
8 Mar 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Work in a multicultural environment.
Cons
Bad conditions of work Usually, the leadership is not centred on sharing knowledge, just on pointing out mistakes in a very aggressive manner Toxic environment Depending on the sector and the management the job is exhausting, physically and mentally.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee, more than 3 years
Looking for a job
27 Feb 2023 - Stocker in Bristol, England
Recommend
CEO Approval
Business Outlook
Pros
Working for a great brand that I admire and have the opportunity for professional growth.
Cons
I don't see any downsides to working at Zara.
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Former Employee
zara sales
10 Mar 2023 - Sales in London, England
Recommend
CEO Approval
Business Outlook
Pros
good environment nice people great sales
Cons
many hours of work messy environment
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Former Employee, less than 1 year
-
7 Mar 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Good part time salary !
Cons
little flexibility of hours and a lot of work
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Current Employee
great
10 Mar 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Good salary、 employee discount、Reasonable scheduling
Cons
Busy during the discount season
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee
Good
7 Mar 2023 - Section Manager in Derby, England
Recommend
CEO Approval
Business Outlook
Pros
Free uniform for managers staff
Cons
Long hours of work a
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Current Employee, less than 1 year
review
8 Mar 2023 - Sales Associate in Bromley, England
Recommend
CEO Approval
Business Outlook
Pros
amazing place to work at
Cons
busy a lot of the time
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Current Employee
Meh
27 Mar 2023 - Sales Associate 
Recommend
CEO Approval
Business Outlook
Pros
discount on clothes, which is good
Cons
a very toxic environment, with no benefits
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Current Employee
Cashier
2 Mar 2023 - Part Time Cashier in Edinburgh, Scotland
Recommend
CEO Approval
Business Outlook
Pros
Good, friendly staff and work environment
Cons
Work life balance is a bit off
Be the first to find this review helpful
Helpful
Share
Report"
"2.0
★★★★★
Current Employee
Poor place to work
18 Jan 2023 - Sales Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Once sales assistant team get to know you they are nice people. Good pay. Always have hours.
Cons
Lack of communication amongst management team, causing you to be caught in the cross fire, inadequate training for tills and operating the electronics. Rules change frequently to fit around them not you as the employee, spoken to rudely often by certain members of management.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee, less than 1 year
Worst job ever
11 Mar 2023 - Sales Associate in Sheffield, England
Recommend
CEO Approval
Business Outlook
Pros
Lovely girls that work there, some of them
Cons
All bar one of the managers are borderline satanic Awful HR Rubbish pay Overworked/under appreciated
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Former Employee
awful
20 Mar 2023 - Cashier in Manchester, England
Recommend
CEO Approval
Business Outlook
Pros
staff discount and decent pay for students
Cons
rude management and clique behaviour
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
Zara
20 Feb 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
High pay for sales assistant
Cons
Closing shifts and opening shifts are too long
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
.
15 Feb 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Get an insight into how fast the fashion industry works
Cons
Fast fashion is not very eco-friendly and less sustainable
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Former Employee, less than 1 year
Good pay
6 Feb 2023 - Sale Assistant 
Recommend
CEO Approval
Business Outlook
Pros
Good pay, 1-hour lunch (no pay), and 20 mins break (pay).
Cons
Not a friendly environment to work in, stressful, rota 1 month in advance and cannot be changed
Be the first to find this review helpful
Helpful
Share
Report"
"4.0
★★★★★
Former Employee
Zara review
18 Feb 2023 - Sales Associate in Bromley, England
Recommend
CEO Approval
Business Outlook
Pros
Good management and employee discount
Cons
A lot of responsibility and pressure
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Current Employee, more than 1 year
poor upper management
17 Feb 2023 - Sales Associate in London, England
Recommend
CEO Approval
Business Outlook
Pros
interesting team, fruit in the kitchen always
Cons
poor upper management, reducing hours
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Former Employee, less than 1 year
It was a god job
3 Feb 2023 - Sales Associate in London, England
Recommend
CEO Approval
Business Outlook
Pros
They provided a good pay considering that i was doing it part time
Cons
It just gets a bit hectic somedays
Be the first to find this review helpful
Helpful
Share
Report"
"3.0
★★★★★
Former Employee, less than 1 year
alright
15 Feb 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
friendship with other colleagues discount
Cons
manager attitude towards staff hours
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Former Employee, less than 1 year
Good company
20 Jan 2023 - Sales Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Good experience, lot of training and very flexible shift
Cons
Under pressure constantly the shop must be spotless all the time
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"5.0
★★★★★
Current Employee, less than 1 year
Nice people around you
3 Jan 2023 - Sale Assistant in London, England
Recommend
CEO Approval
Business Outlook
Pros
Nice looking people working around you, Easy job after you get used to it
Cons
Far too many customers in sale season it is a disaster everywhere Might need some memory to remember all the clothes in the floor, and the floor changes by the commercial team everyday.
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
"1.0
★★★★★
Current Employee
Animals get treated better
31 Jan 2023 - Sales Associate 
Recommend
CEO Approval
Business Outlook
Pros
Good Salary 25% Discount 20m paid break
Cons
Management Unclear HR rules Favoritism between managers and staff members Not considered for working parents around childcare Frequently denied holiday requests No sick pay for one year Often work unpaid overtime Judgemental when off sick
Continue reading
Be the first to find this review helpful
Helpful
Share
Report"
